video_id,title,publish_time,channelId,channel_title,category_id,trending_date,views,likes,comment_count,comments_disabled,ratings_disabled,description
GOvnKcOKvPg,Naagin ne liya police ka roop 🐍 #vijaykumarviner #emotional #motivation #humanity #naagin,2023-04-22T02:54:44Z,UCfIpFdLEnTfkXjcwsiO4dAA,Vijay Kumar Viner Vlogs,24,23.27.04,9847741,417965,103,False,False,
SndZw9KOlZ4,Aapke sath hua hai kabhi aisa?😂❤️ #shorts #bairanmatke #sapnachoudhary #newharyanvi #funny #comedy,2023-04-21T14:08:21Z,UCSNpkW6wDg-0Gf7nxk0aFBQ,Deepali Markam,22,23.27.04,12489909,0,375,False,True,
PjX4fx81aV8,How I Made Her Phone And Money Disappear #shorts,2023-04-17T16:02:34Z,UC3xgevNpGmAgWpdjtTXR20w,Wian,24,23.27.04,35652615,1363704,1668,False,False,
dOZRnp7Pm5Q,Mummy ki chappal 😂 | Shruti Shorts,2023-04-08T12:00:34Z,UCsSC6inBVGt5Gj-nCVBEx-A,Shruti Shorts,23,23.27.04,6988943,133484,137,False,False,Disclaimer: This video is the intellectual property of Shruti Shorts which is owned & managed by SpiceUp Media.Website: https://spiceupmedia.com#shrutiarjunanand #shrutishorts #mummy #momanddaughter #mummykichappal #shorts #mummyandpapa #trending #trendingshorts #shruti #trend #richvspoor #thenvsnow #richvsnormal #desivsmodern #thegirls #theboystrend #typesofpeople #school #schoollife #funnyshorts #funny #diyqueen #anaysa #anaysashorts #toystars #bhaibehenkapyar #shortvideo #youtubeshorts #strong #typesofphone #comedy #comedyshorts #funnyshorts #ytshorts #momandgaughtercomedy #comedyshorts #cutebaby #cutedaughters
KCBWbgthmMU,दुर्गमकी डाक्टरको कथा | Durgamki Doctor ko Katha | Herne Katha EP104 | हेर्ने कथा,2023-04-22T13:15:10Z,UCZuKpNyipL9W-OkKwCMwVNQ,Herne Katha,1,23.27.04,460187,22397,2132,False,False,"आँखाभरि बस्ने निला आकाश, कावा खाइरहेका चराहरु, सङ्ला नदीहरु,  हिउँले छपक्कै ढाकेका बुकीहरु । आहा दुर्गम त कस्तो सुन्दर । यी मुस्कुराइरहेका हिमालमन्तिर जब तुल्सीले जिङ्ग्रिङ्ग परेका रोगी गाउँहरु देखिन्, उनले मनमा खोपिएका अक्षर पढिन् -  उनको काम सन्चो पार्ने हो । #DurgamkiDoctor #hernekatha It takes two days of walking to reach the Pulu village of Karmarong; a remote village situated under the shadow of the lonely mountains in Mugu. Tulasi Shahi walked up these lonely mountains years ago, with a single purpose - to heal. ❤️ A warm and gentle request ❤️Herne Katha is amazingly proudly independent journalism. We are free from political or corporate influence. If you love our work and believe in our absolute, astonishing and proud independent journalism please consider supporting us (please only support us if you are financially comfortable). Herne Katha will be free forever, no matter what.Become our Patreon: https://bit.ly/2BrQzlQ Become a YouTube Member: http://bit.ly/JoinHerneKatha🚀🚀🚀 Herne  Katha Team 🚀🚀🚀🎬 Script/Direction - Kamal Kumar (http://bit.ly/KamalKumarFB)👩 Presenter - Bidhya Chapagain (http://bit.ly/BidhyaTwitter)🎥 Cinematographer - Jeevan Rijal (http://bit.ly/JeevanRFB)🖥 Video Editor - Sandesh Pariyar (http://bit.ly/sandeshpfb)📝 Curator in Charge - Anusha Khanal 👍👍👍 Follow Herne Katha 👍👍👍👉 IMDB: https://www.imdb.com/title/tt8103440/👉 Facebook:  https://facebook.com/hernekatha👉 Twitter: https://twitter.com/hernekatha👉 Instagram: https://instagram.com/hernekatha👉 Website: https://hernekatha.com👉 TikTok: https://www.tiktok.com/@hernekatha==== Why Herne Katha? ====People behind Herne Katha spent 15 years of their lives doing journalism. One day they realised the need to tell more beautiful and inspiring stories of people, the real people. 👀👀👀 Herne Katha 👀👀👀Herne Katha is a web series produced by Tana Bana Digital in Nepal. We tell stories of people in the format of short documentaries. New episode of Herne Katha is published on  every  alternate Tuesdays (15 days) on YouTube. You can also watch Herne  Katha on Kantipur  Television every Tuesday 6:30 PM.💌💌💌 Share your Story 💌💌💌 If you have a story that is suitable for Herne Katha, please do not hesitate to contact us. 💲💲💲 For Advertisers 💲💲💲 If you are an advertiser interested in our show please write us an email  hello@hernekatha.com🎶🎶🎶 For Singers and Musicians 🎶🎶🎶 If you are an emerging artist or musicians, we need you. We want to feature your creation in our episodes and support you to get noticed by thousands of our audience. 🎨🎨🎨 For all Creatives 🎨🎨🎨Have an idea about anything? Anything related to telling people's stories in bold and beautiful style. Share your ideas with us. We love ideas.  😢😢😢 Sorry 😢😢😢 We put a lot of effort to create a single episode of Herne Katha. We will be heartbroken if somebody copies and re-uploads our videos. However, we feel good if you share our links or embed our videos on your blog/website.🔴 You have come this far reading all the description. Now you deserve to subscribe our channel 😀"
LnoUUtWvjhI,nepali prank || shoe maker/जुत्ता सिलाउने/part -2 | funny /comedy prank | alish rai new prank 2023 |,2023-04-23T12:15:10Z,UC3eTHGL1KiDJcNgOKQjLE_w,Alish Rai,24,23.27.04,339557,22603,1476,False,False,"#alishrai #nepaliprank #shoesprankGO AND WINWebsite Link: https://bit.ly/3tFat8C Get your 130% deposit bonus up to 12 000 NPR by promo code: «RAI22»🔴SUBSCRIBE MY CHANNEL..   / channel  🔴16 duna 8 channelhttps://www.youtube.com/results?searc... special thanks,/ camera ;,Prakash Nepal,raj rokayaLike,Comment and Share this video Follow me on -🔴FB. PAGE:https://www.facebook.com/profile.php?...🔴 instagram.https://www.instagram.com/alishrai_of...DONt forget to like share and comment,,,,,,,,, And next video will be back soon,,,,DONT FORGET TO SUBSCRIBE MY CHANNELmore details , alishrai2074@gmail.com"
D_kaowgb2gQ,Office thali #lunch #shorts #lunchthali,2023-04-22T12:35:19Z,UCVTMP2Fx3OPSGDiASWrDg4g,Shobha Pandey Vlogs,22,23.27.04,14730285,350981,741,False,False,
broqYGEfrKc,"𝐌𝐀𝐘𝐀𝐊𝐎 𝐂𝐇𝐈𝐍𝐎 𝐄𝐩𝐢𝐬𝐨𝐝𝐞-𝟏𝟑 | Nepali Tele Serial | Tika Sanu, Kamala Ghimire,Sapana Shrestha 𝟐𝟐 𝐀𝐩𝐫 𝟐𝟎𝟐𝟑",2023-04-22T13:15:11Z,UCcDToua9LQCFBxeAm0aw_Kg,Aalap Studio,24,23.27.04,236654,6443,162,False,False,"𝐀𝐚𝐥𝐚𝐩 𝐒𝐭𝐮𝐝𝐢𝐨 𝐏𝐫𝐞𝐬𝐞𝐧𝐭𝐬:- New Nepali Tele Serial 𝐌𝐀𝐘𝐀𝐊𝐎 𝐂𝐇𝐈𝐍𝐎 𝐄𝐏𝐈𝐒𝐎𝐃𝐄-𝟏𝟑 Only on Aalap Studio Official Youtube Channel  𝐌𝐀𝐘𝐀𝐊𝐎 𝐂𝐇𝐈𝐍𝐎 Teleserial is a female-dominated telefilm that seeks to portray the reality of what is happening in society. How many children are orphaned in Nepal due to the distortion and inconsistency in love relationships.MAYAKO CHINO  is a telefilm that seeks to show the impact of interracial love affair on society between rich and poor.Getting education is a child's right, but many children in Nepal have not been able to go to school because they do not have good parents.   The caterpillar of the tele-serial, Kamala, who herself has struggled a lot to read and will go on a separate campaign tomorrow to teach such children who do not have good parents.            टेलि चलचित्र  मायाको चिनो समाजमा घटिरहेको घ*ट्*नाको  यथार्थ चित्रण गर्न खोजिएको एक नारी  तथा बालबालिका प्रधान टेलि चलचित्र हो  । यसमा धनी र गरिब बिचको प्रेम सम्बन्ध, अन्तर्जातिय प्रेम सम्बन्धले समाजमा पर्ने असरलाइ देखाउन खोजिएको छ  ।             नेपालमा अन्तरजातिय प्रेम  सम्बन्धमा भएको बिकृती र बिसङ्गतीले कति बाल बच्चाहरु अनाथ छन ।  पढ्न  पाउनु भनेको बाल अधिकार हो तर नेपालमा कत्ती बच्चाहरुले असल अभिभावक नभएका कारणले स्कुल जान पाएका छैनन ।  यश टेलि सिरियलको कमला भन्ने पात्र जस्ले पढ्नको लागि आफैले पनि धेरै संघर्ष गरेकी हुन्छिन  र असल अभिभावक नपाएका त्यस्ता बच्चाहरूलाई भोलिका दिनमा पढाउने एउटा छुट्टै अभियानमा लाग्ने छिन, #Aalapstudio    #Kamala_Ghimire#tika_sanu #Suprim_mallathakuriपात्र परिचय बिशाल पहाडी - सुर्य प्रशाद हिउवाला गौतम - सेती सबिन बास्तोला - दिर्घ प्रसाद सपना श्रेष्ठ - धर्तीमा टिका सानु- चाँदनी ज्ञानु सिंह - चन्द्रमा शुभम गौतम -रवि कमला घिमिरे - कमला सुप्रिम मल्ल ठकुरी - सुप्रिम प्रकाश रोका -हुइके आशा बिश्वकर्मा - आशा बिबेक धिताल - अकलेश गोविन्द राइ - तालु सिताराम परियार - सितेआशाराम - साहु जी 𝐎𝐮𝐫 𝐋𝐢𝐧𝐤𝐬 𝐩𝐫𝐨𝐮𝐝𝐥𝐲 【﻿कत्ति　राम्रो　दमाईको　छोरो】https://www.youtube.com/watch?v=0R1y6...【﻿कमला　घिमिरेको　दोस्रो　गीत　जिन्दगी】https://www.youtube.com/watch?v=itWCF...【﻿सुनमाया】https://www.youtube.com/watch?v=FATFs...【﻿मायाको　चिनो　भा　१】https://www.youtube.com/watch?v=rhtAo...【﻿मायाको　चिनो　भा　२】https://www.youtube.com/watch?v=4hN98...【﻿मायाको　चिनो　भा　३】https://www.youtube.com/watch?v=5NSlp...【﻿मार्मिक　गीत　पुगेन　मनाको　धोको　पुगेन】https://www.youtube.com/watch?v=JPJYi...【﻿कस्तो　मेरो　जिन्दगि】https://www.youtube.com/watch?v=ymMY9...【﻿लाहुरे　पल्टनको】https://www.youtube.com/watch?v=D-KYO...【﻿सम्झना　छ　धेरै】https://www.youtube.com/watch?v=GfWHZ...【﻿झम　झम　पानी】https://www.youtube.com/watch?v=Zn2l-...【﻿तिम्रो　पती　मेरो　पिरती】https://www.youtube.com/watch?v=_sTc1..【﻿सिन्दुर 🆂🅸🅽🅳🆄🆁】https://www.youtube.com/watch?v=Q81gk...🎬 CAST:- SABIN BASTOLAHIUWALA GAUTAM BISHAL PAHADISAPANA SHRESTHA DOLRAJ NEUPANETIKA SANUSHUBHAM GAUTAMKAMALA GHIMIRE SUPRIM MALLA THAKURI GYANU SINGH PRAKASH ROKA BIBEK DHITAL AASHA BISHWAKARMA HARISH DHITALBISHAL BARAL MADAN NEUPANE 🎬 MUA:- MADAM NEUPANE 🎬 KITCHEN MANAGER:- RADHA BISTA LAXMI SHRESTHA TEAM🎬 TRASPORT:- STARJOHN TRASPORT TEAM 🎬 ASSISTANT DIRECTOR:- PRAKASH ROKA🎬 PRODUTION MANAGER:- GEETA RASAILIKAMAL SHRESTHA  🎬 CINEMATOGRAPHER:- BIRENDRA PARIYAR  🎬 EDITOR/GRAPHICS/COLOR:- ANIL BIST PYUTHANI ♬ RECORDIST:- REM SUNAR♬ STUDIO:- AALAP STUDIO SAMAKHUSI, KATHMANDU 9849155097, 9861717676♬ SINGER:- TIKA PUNSUPRIM MALLA THAKURI PUJA DEVKOTA JHALAK SANGEETAM♬ FLUTE:-RATNA BISHWAKARMA♬ SARANGEE:-DHARMA GANDHARWA KAMAL KUMAR BISHWAKARMA ♬ THE LEAF:-JHALAK SANGEETAM ♬🎬STORY/ LYRICS/MUSICJHALAK SANGEETAM 🎬 PRODUCERS:- BASHANTA SHISHIRGEETA RASHAILISUNITA NEPALIPRITI MANGOL🎬 POST PRODUCTION:- AALAP STUDIO, SAMAKHUSI9849155097, 9861717676SPECIAL THANKS BASANTA SHISIRTULASI GHIMIRE RAJU PARIYARSAJJAN HAMALNANDA BASYAL RAMESH BG BIJAYA BHAKTA SHRESTHA DINESH SHRESTHA SUMAN PANDIT BAIRAGI AASHARAM FAAJU ©&p  Aalap Studio, 2022-----------------------------------------------For instant queries, you can make a call to 9849155097You can mail us at :- aalaprecordingstudio@gmail.comSubscribe us YouTube:- http://www.youtube.com/c/AalapRecordi.... find us on Facebook:- https://www.facebook.com/profile.php?....Website:- http://www.aalapstudio.com/​​​गीत सङ्गीतमा, भाका श्रीजना, शब्द लेखन, एरेन्ज, गीत रेकर्डिङ, मिक्सिङ मास्टरिङ्ग, म्यूजिक भिडियो छायाङ्कन, भिडियो सम्पादन, अप्लोड गर्नु परेमा हामीलाई सम्झनुहोस सम्पर्क :- झलक सङ्गीतम ९८४९१५५०९७, ९८६१७१७६७६"
TsIfGdWzdKw,Mother and Child Chase (1):Mother Rong fried the sweat into salt and gave it to Brother Gui to eat,2023-04-24T12:00:16Z,UCobCsXaWsPawN22tXWH0cbw,GuiGe,24,23.27.04,12841698,377246,162,False,False,"Mother and Child Chase (1):Mother Rong fried the sweat into salt and gave it to Brother Gui to eatHey!  I'm super talented GuiGe, this is my Only Official Channel on YouTube.😎I made super creative funny videos with my family! What plot twists will there be for detective mom and genius son? What story will the gluttonous fat daughter Boniu have on food and weight?We will start our family war in more amazing ways than you can imagine, and the ending will be absolutely unexpected. All videos are original and hope to bring joy and relaxation to your life.If you like our funny comedy videos, don’t forget to Subscribe【GuiGe】and turn on the little bell!Follow us on YouTube: https://www.youtube.com/c/GuiGe?sub_confirmation=1Click to watch more amazing vides:【Boniu's Weight Crisis】https://youtu.be/iONlGTrWHmg【Mom and Son Spider-man Episode】https://youtu.be/3OGPVLl0L-Y【Role Swap--The Rise Of GuiGe】https://youtu.be/xud-V-tTjpI【Boniu Wants Meat!!!💥】https://youtu.be/-AgFbcoG8oo【Go Swimming With Girlfriend】https://youtu.be/IkC0tbjnmW8Detective Mom and Pranker Son Playlist: https://www.youtube.com/watch?v=Oazsbahi5QM&list=PL2ZEZba6ooN8rwoj0ipiZ3u3dyR4ubHVC#guige #momandson #funny#comedy #funnyvideos #trynottolaugh"
gS6vfjr9328,Women☕ ne liya backbencher se badla 🤣 #shorts #funnyshorts #school #ytshorts,2023-04-18T08:30:02Z,UCjayDNUxA_lXBmD-7P8xtsA,Mr.Sraoster,24,23.27.04,10007009,0,383,False,True,Women☕ ne liya backbencher se badla 🤣 #shorts #viral
A4RvNoWw6X8,"New Nepali Full Movie 2080 - BANDHA MAYALE | Aaryan Adhikari, Shristi Shrestha, Shabir Shrestha",2023-04-13T10:15:10Z,UCrzyJYtjLOTfnUur8hsr7ow,HighlightsNepal,1,23.27.04,1763251,29169,826,False,False,"New Nepali Full Movie 2080 - BANDHA MAYALE | Aaryan Adhikari, Shristi Shrestha, Shabir ShresthaKites Entertainment Presents!Nepali Movie BANDHA MAYALECast: Aaryan Adhikari, Shristhi Shrestha, Rajaram Poudel, Rabindra Pratap Sen, Bishal ChamlingIntroducing: Kishor KhadkaProduced By: Ram Hari Dhital & Bivishika ShresthaCo-Producers: Mahendra AdhikariExecutive Producer:  Kedar DhitalMusic By: Arjun PokharelLyrics: Arjun Pokharel & Lokraj AdhikariChoreographer: Kabiraj Gahatraj & Ramji LamichhaneEditor: Raju DhunganaColor Grading: Renish PhagoVFX Artist: Anupam ShahSound Design: Mukesh ShahBackground Score: Shailesh ShresthaProduction Designer: Karan SinghProduction Manager: Ram Hari DangolTheatrical Trailer: Shahil KhanChief Asst. Director: Navraj SharmaAsst. Director: Suman Yonjan & Raju BKAsst. Editor: Kamal AdhikariPublicity Designer: Tauwa CreationPost Production: Kindle StudioAction: Roshan ShresthaCinematographer: Babu ShresthaDirected By: Shabir ShresthaCommunication Partner: KaryalayaDistributor: Digital Cinema Nepal (DCN)Digital Partner: Highlights Nepal#HighlightsNepal #BandhaMayale #NewNepaliFullMovie #AaryanAdhikari #ShristhiShrestha.© Highlights Nepal Pvt. Ltd.To stay updated please CLICK HERE to SUBSCRIBE: http://www.youtube.com/user/highlightsnepal2009Highlights Nepal Pvt. Ltd is authorized to upload this video. Using of this video on other channels without prior permission will be strictly prohibited. (Embedding to the websites is allowed)Visit us @ www.highlightsnepal.com.Connect With Highlights Nepal:Facebook Page: http://www.facebook.com/highlightsnepalTwitter: https://twitter.com/HLNepalInstagram: https://instagram.com/highlightsnepal2009/Google+: https://plus.google.com/+highlightsnepal2009iTunes: https://itunes.apple.com/gb/app/highlights-nepal/id980657024?mt=8Business Inquiries: info@highlightsnepal.com"
ZxXiIXeDJXs,When u Marry ur Bestfriend 😂😂 #priyankatyagi #comedy #shorts,2023-04-16T09:30:13Z,UCPfzFWn0bM2bhEQY7sERz0A,Priyanka Tyagi,24,23.27.04,19350475,1051116,1891,False,False,
