video_id,title,publish_time,channelId,channel_title,category_id,trending_date,views,likes,comment_count,comments_disabled,ratings_disabled,description
mMIBrLJLVa8,"Wait for it. 👀 (via joebb825/TT, brookemcenaney/TT) #shorts",2023-04-18T19:00:14Z,UCqQo7ewe87aYAe7ub5UqXMw,House of Highlights,17,23.27.04,14732410,240035,1316,False,False,He made it look effortless. 🔥👀 NBA X CREATOR MERCH DROP! CHECK IT OUT - https://hoh.world/k3l  📌 Follow HoH Instagram: https://www.instagram.com/houseofhighlights📌 Follow HoH TikTok: https://www.tiktok.com/@houseofhighlights#HouseofHighlights #NBA
AotQ7o9s8Xw,Είστε σίγουρα ο VLOSPA;,2023-04-24T14:00:07Z,UCE97OeH38UXjTl6uK6MzVmg,VLOSPA Official,10,23.27.04,154651,10537,299,False,False,"Subscribe to VLOSPA's YouTube Channel: https://smarturl.it/Vlospa_YouTubeMEKTOUB 2 - OUT ON THE 5th OF MAYΠαίζουν: Μίλτος Σωτηρακόπουλος, Γιάννης ΧαριτίδηςΣκηνοθεσία: Φωκίων ΜπόγρηςExecutive Producer: ΛΕΞΔιεύθυνση Φωτογραφίας: Γιάννης ΣίμοςΑ' Βοηθός Κάμερας / Focus Puller: Νίκος ΣέμποςΒ' Βοηθός Κάμερας: Αιμίλιος ΧαραλάμπουςD.I.T.: Σμαράγδα ΚαραμπέρηΗλεκτρολόγος: Lucian AmihaeseiΗχοληψία / Sound Design: Σπύρος ΑραβοσιτάςΜοντάζ: Φωκίων ΜπόγρηςColor Grading: Μάνος ΧαμηλάκηςPost Production House: AuthorwaveΔιεύθυνση Παραγωγής: Θωμάς ΣακκάςΒοηθοί Παραγωγής: Γιώργος Τσεσμεντζής, Γιάννης ΘεοδωρόπουλοςVLOSPA on Social Media: - https://smarturl.it/Vlospa_Instagram- https://smarturl.it/Vlospa_FacebookΕυχαριστούμε ιδιαίτερα την εταιρεία VARIETY CRUISES για την παραχώρηση των γραφείων τους και τη βοήθειά τους κατά την προετοιμασία και τη διάρκεια του γυρίσματος.- https://www.facebook.com/VarietyCruises- https://instagram.com/varietycruisesSpecial thanks to Coucounara: https://instagram.com/coucounara_comSpecial to Dynasty Athens: https://www.instagram.com/dynastyathens"
CotLPQ5QM-k,Noizy - Jena Mbreter 2 (Official Video 4K),2023-04-14T17:05:34Z,UCim40Arej9EBOfg0ViFW2ww,thisisnoizy,24,23.27.04,9070031,97271,4755,False,False,Noizy -Jena Mbreter 2 (Official Video 4K)iTunes: https://music.apple.com/us/album/jena-mbreter-2/1681767249?i=1681767253Spotify: https://open.spotify.com/album/3Nbb1YlKtecScZTz1lX8QINoizy on the web: ►Instagram: https://www.instagram.com/noizy/►Facebook: https://www.facebook.com/NOIZY-375405...2023 OTR Records
hi7duldQkww,Kings x Despina Vandi - Ya Habibi | Official Music Video,2023-04-09T12:00:09Z,UCBoPISSeOLxmd-6zaVL_SHw,KingsBandTv,10,23.27.04,1225713,16725,1727,False,False,Join The Kings Subscribe YouTube: https://bit.ly/KingsYTSpotify: https://spoti.fi/40NKnOXiTunes/Apple Music: https://apple.co/40QXbnYDeezer: https://bit.ly/40TxLpHMusic: Teo TzimasLyrics: Teo Tzimas - Johnny KingProduced by: Teo Tzimas - Paris KalposMix-Master: Paris KalposDirected by: Γιάννης ΠαπαδάκοςArt Director: Τάσος ΞιαρχόEdited by: Jim GeorgantisVFX by: San TierrezDirector of Photography: Θέμης ΜερτύρηςProduction Company: PANIK FILMSCamera Operator: Δημήτρης ΛογοθέτηςFocus Puller: Νίκος ΚαρούζοςDIT: Αντώνης ΠοντίκηςGaffer: Θανάσης ΘεοδωρόπουλοςBeauty Team Despina Vandi:Styling: Χρυσάνθη ΘωμάτοςMake-up: Βάσω ΝακοπούλουHair: Κωνσταντίνος ΠαπαδόπουλοςBeauty Team KINGS:Styling Marilena: Μάρκος ΑνδριώτηςStyling Johnny: Διονύσης ΠυρομάλληςMake-up: Κορίνα ΤακαρόνηHair: Μπάμπης Μπιμπλής [P]Grooming: Αλεξάνδρα ΚοβαίουKINGS: Instagram: https://www.instagram.com/kingsofficial/https://www.instagram.com/johnny.king16/https://www.instagram.com/marilena_animado/TikTok: https://vm.tiktok.com/ZGJayJrK5/DESPINA VANDI:Instagram: https://www.instagram.com/desp1navandi/TikTok: https://vm.tiktok.com/ZGJayYfkR/ENTER THE PANIK WORLDhttp://bit.ly/PanikRecords_Websitehttp://bit.ly/PanikRecords_Facebookhttp://bit.ly/PanikRecords_YouTubehttp://bit.ly/PanikRecords_Twitterhttp://bit.ly/PanikRecords_Instagram#Kings #DespinaVandi #YaHabibi
2meXXrFMXoA,Για 3η Φορά Προσκύνησαν οι Τούρκοι τον Ολυμπιακό | ΑΝΤΕ ΓΕΙΑ - 26/04/2023 | Άντε Γειά Official,2023-04-26T22:15:16Z,UCrAOuO8iYCDqemWDkm1pDmg,Άντε Γειά Official,17,23.27.04,45374,1119,68,False,False,Subscribe Official YouTube Channel: http://bit.ly/AnteGeiaOfficialΤο επίσημο κανάλι της εκπομπής. Απόλαυσε εδώ όλες τις εκπομπές αλλά και τα Βest Οf από τον Τάκη Τσουκαλά και τον Άκη Βαρδαλάκη. Για να μη χάνεις επεισόδια μη ξεχάσεις να πατήσεις Subscribe και... ΑΝΤΕ ΓΕΙΑ!Στηρίξτε το κανάλι μας με μια συνδρομή: https://bit.ly/JoinAnteGeiaΔείτε όλες τις εκπομπές εδώ: https://bit.ly/AnteGeia_2023#antegeia #antegeiaofficial #tsoukalas
w7ykFwN5E9I,Light x 1.Cuz - Strippers (Official Music Video),2023-04-18T12:00:07Z,UC8ftM8eQ2YKx0VxX9DwrzlQ,Capital Music,10,23.27.04,279468,14063,455,False,False,Subscribe: https://bit.ly/CapitalMusicYTStream/Download:Spotify: https://spoti.fi/3GmQxxIiTunes/Apple Music: https://apple.co/3zWByapDeezer: https://bit.ly/3zK61YNDirected/Edited by MosquitoVFX/Edit by Kyriakos TsifakisVHS/AC by Geo SmyrniotisFPV Drone by Nektarios LiapisFollow Light:Spotify: https://spoti.fi/3yhC829Instagram: http://bit.ly/2TerF3VTikTok: https://bit.ly/3Fl7rKsYouTube: https://bit.ly/LightOnYTFind Capital Music: IG: http://bit.ly/2GfE1mrFB: http://bit.ly/2DZGqiI#Light #1Cuz #Strippers
hyiQ4k7rKJs,SIGMA - AGAPI (Official Visualizer),2023-04-19T15:00:09Z,UCnosjAJ345ht80kkVxt16EA,OffBeat Records,10,23.27.04,138449,4438,60,False,False,"SUBSCRIBE HERE: https://smarturl.it/Offbeat_YoutubeStream/Download AGAPI Here: https://orcd.co/sigma_agapiFollow the No1 Greek Rap Game Playlist on Spotify https://smarturl.it/Greek_Rap_GameFollow The Official Offbeat Records Playlist on Spotifyhttps://smarturl.it/Offbeat_Spotify_ListBe one of us, Join the official OBR Telegram Channel:https://t.me/offbeatrecordsRead More: https://offbeat.gr/sigma-to-neo-tou-single-agapi/FOLLOW @offbeatrecordsgr | OBR :https://offbeat.grhttps://smarturl.it/Offbeat_Facebookhttps://smarturl.it/Offbeat_Instagramhttps://smarturl.it/Offbeat_YoutubeOFFICIAL SIGMA SOCIAL MEDIA:https://smarturl.it/Sigma_Instagramhttps://smarturl.it/Sigma_Facebook@sigmamob. - AGAPI (Official Visualizer)Lyrics & Vocals by SIGMAMusic Production by @RamoonMusica, BeyondAdditional Production by BeyondMixed & Mastered by BeyondRecorded by SIGMA @stayindependent Studios Visuals by @crystalviewfilms https://crystalview.grFor Booking/Live Contact: bookings@offbeat.gr2023© + ℗ OffBeat Records | OBR#SIGMA #agapi #offbeat"
Is6T3F1M-D4,Εσυ τι αμάξι έχεις πάρει ….;  @plakaexei @JamesAlikakos,2023-04-19T12:13:48Z,UCAxiNLoIR_WLi4XY0ZwWGSw,kabudo0,24,23.27.04,153535,4617,19,False,False,
qK_hb0wEMxk,Η Χάρις Αλεξίου στον καναπέ του «Στούντιο 4» | 20/4/23 | ΕΡΤ,2023-04-20T16:18:13Z,UC0jVU-mK53vDQZcSZB5mVHg,ΕΡΤ Α.Ε.,22,23.27.04,141187,1669,68,False,False,"Subscribe στην ΕΡΤ: http://bit.ly/ERTYT Η Χάρις Αλεξίου βρέθηκε καλεσμένη στο «Στούντιο 4» και μίλησε για την πορεία της στο τραγούδι, την οικογένειά της και το πέρασμά της στην υποκριτική, αλλά και στη σειρά Maestro και την παράσταση «Μια Νύχτα στην Επίδαυρο» στις οποίες πρωταγωνιστεί.Official Site: http://www.ert.gr/Official Site: http://www.ertnews.gr/Official Site: https://www.ertflix.gr/ Facebook: https://www.facebook.com/ertsaofficial/Facebook: https://www.facebook.com/ertnews/Twitter: https://twitter.com/ertofficial_Instagram: https://www.instagram.com/ertofficial_TikTok: https://www.tiktok.com/@ertofficial?lang=en#ΕΡΤ #ERTFLIX #Studio4ERT"
z0JPglu3I0c,Juicy Red Raspberry Nail that turns Poisonous White in Water 🍓☠️💦 #nails #art #cute #nailtutorial,2023-04-21T02:19:56Z,UCkWOpf05w9dPthQ-2tXndfA,ilysm Nails,26,23.27.04,12047085,327437,997,False,False,
sLSQySEum3c,Μάθαμε ΟΔΗΓΗΣΗ στον ΠΑΤΣΙΔΗ! 😂,2023-04-25T11:30:31Z,UCjBCvQBVTh4XjPwtSMQNcFg,Unboxholics,24,23.27.04,237897,22195,604,False,False,"ΓΙΝΕ SUBSCRIBER ΣΤΟΥΣ UNBOXHOLICS ► http://bit.ly/uh_subΤο πρώτο ανεπίσημο μάθημα οδήγησης του Πατσίδη, λίγο πριν ξεκινήσει τις επισκέψεις του σε μια σχολή οδηγών, είναι γεγονός! Δείτε την περιπετειώδη εμπειρία όλων μας! Enjoy!Όλο το gaming, η τεχνολογία, ο κινηματογράφος και οι επιστήμες εδώ ► http://www.unboxholics.com/Στηρίξτε το κανάλι αποκτώντας επίσημα UNBOXHOLICS T-SHIRTS και άλλα merch  ► https://www.otakustore.gr/unboxholics/Ακολουθήστε τους Unboxholics στα social mediaInstagram ► http://bit.ly/unboxholics_instaFacebook ► http://bit.ly/unboxholics_fbTwitch ► https://www.twitch.tv/unboxholicsTwitter ►http://bit.ly/unboxholics_twitterTIME WELL WASTED."
nCvNOVpHihg,"Παναθηναϊκός και ΑΕΚ έχουν ψύχωση για τον τίτλο, προπονητής χτες για τον Ολυμπιακό",2023-04-23T21:59:00Z,UCywkBMWa6nCMrGqkZGYGrWw,SPORT24,17,23.27.04,68085,736,64,False,False,"📢 Εγγραφή στο κανάλι του @SPORT24  ​➞ @sport24greecetv  Στην Game Night της Κυριακής, ο Παντελής Βλαχόπουλος μαζί με τους Παντελή Διαμαντόπουλο και Θέμη Καίσαρη σχολιάζουν τα μεγάλα ντέρμπι Ολυμπιακός - ΑΕΚ και ΠΑΟΚ - Παναθηναϊκός.📹 Follow στο TikTok → https://www.tiktok.com/@sport24gr👍 Like στο Facebook → https://www.facebook.com/SPORT24​📸 Follow στο Instagram → https://www.instagram.com/sport24/​📌 Ροή ειδήσεων στο Twitter → https://www.twitter.com/sport24​#sport24​ #gamenight #ολυμπιακος #παοκ #αρησ #παναθηναικοσ #αεκ"
DjhDRD5XH50,Video 277. Τι σιχαίνεσαι στους άλλους;;;! | Sofia Moutidou,2023-04-24T05:00:04Z,UC9MxKvlt9jo3GgdbP5oJHVQ,Sofia Moutidou,22,23.27.04,69716,3543,229,False,False,♈︎  Φίλες και φίλες των εντελώς και απολύτως φίλων τους Subscribe εδώ:    http://bit.ly/3cEpn7y​​​​  ♈︎———————————————————————————————————————————Εισιτήρια για την παράσταση στο γυάλινο μουσικό θέατρο εδώ: https://www.viva.gr/tickets/standupcomedy/sofia-moutidou-100-xronia-sofia/———————————————————————————————————————————#ΧαβαλέSection​​​​ Social Media:● Facebook: https://bit.ly/3q2lcGg​​​● Instagram: https://bit.ly/3aP4aW7​​​● Tik Tok: http://bit.ly/3az1M5A​​​———————————————————————————————————————————For business inquiries : sofiamoutidou@protonmail.com———————————————————————————————————————————Copyright © all rights reserved Sofia Moutidou™
7JmW2mf93Iw,ΟΙ ΤΕΛΕΥΤΑΙΕΣ 24 ΩΡΕΣ ΠΡΙΝ ΤΟΝ ΤΟΚΕΤΟ,2023-04-18T10:30:02Z,UCUCJdWP-my8GD2-lpojxsJw,Konstantina,24,23.27.04,281937,16347,868,False,False,🔥Κάντε ΕΓΓΡΑΦΗ για να μην χάνετε ΒΙΝΤΕΟ https://goo.gl/6LTrf2📹ΟΙ ΤΕΛΕΥΤΑΙΕΣ 24 ΩΡΕΣ ΠΡΙΝ ΤΟΝ ΤΟΚΕΤΟ 💖Βρείτε το merch μου εδώ: https://creatorshop.gr/konstantina/ 📱Ακολουθήστε με στα Social Media     🎵TikTok : www.tiktok.com/@konstantinas_tiktok    📷Instagram : https://instagram.com/am.konstantina?igshid=YmMyMTA2M2Y=    💙Facebook : https://www.facebook.com/profile.php?id=100058001352986   ⭐Το Gaming μου κανάλι εδώ https://www.youtube.com/results?search_query=konstantinas+games⭐Εάν σας άρεσε βίντεο πατήστε ένα Like ( 👍 ) κάντε μια εγγραφή και αφήστε μου τα σχόλια σας 💖(Με εντελώς δημοκρατικές διαδικασίες τα προσβλητικά σχόλια θα διαγράφονται) Τα λέμε στο επόμενο βίντεοοοο 😊📧Business email: amkonstantinaofficial@gmail.com
th0knU4tmUc,ΑΠΑΝΩΤΑ ΧΑΣΤΟΥΚΙΑ ΣΤΗ MALLORCA (Vlog) | Evelina Nikoliza,2023-04-26T11:30:18Z,UClOfU1Ki3LjI7qass5G9ANg,Evelina Nikoliza,19,23.27.04,50738,2926,203,False,False,Subscribe:👉 https://bit.ly/EvelinaNikolizaYTFollow me👇INSTAGRAM: https://bit.ly/EvelinaNikolizaIG  FACEBOOK: https://bit.ly/EvelinaNikolizaFBΛοβ γιου του δε μουν εντ μπακ!!*  To video δεν είναι sponsored.For business inquires:  nikolizaevelina@gmail.com#ΕvelinaΝikoliza
-HKghZFa04U,Θοδωρής Φέρρης - Αυτό Που Ήθελα - Official Music Video,2023-04-21T13:00:09Z,UCE2a9E3B2EjO0_rg2mgVmlg,PanikRecordsTube,10,23.27.04,159924,2712,296,False,False,"Subscribe: http://bit.ly/SubscribePanikRecordsTubeBuy/Stream here: Spotify: https://spoti.fi/3HD5wVoiTunes/Apple Music: https://apple.co/3RfuKw5Deezer: https://bit.ly/3Y7QJr7Μουσική - Στίχοι: ΝΙΝΟ Ξυπολιτάς Επιμέλεια παραγωγής & Ενορχήστρωση: Πάνος Βλασακούδης Κώστας Καρασαββίδης: τύμπανα Γιάννης Κατσιαφλιάκας: μπάσο Θανάσης Σοάννης: κρουστά Ιωσήφ Κοτσυφάκης: κιθάρες Πάνος Βλασακούδης: πλήκτρα Δημήτρης Μπουρνής: βιολιά Νίκος Σκιαδόπουλος: φυσαρμόνικα Programming-arrangement: Πάνος Βλασακούδης, Γιάννης Κατσιαφλιάκας Φωνητικά: Στέλιος Λεγάκης, Πέννυ Παπαδοπούλου, Πάνος Βλασακούδης Recording, mixing, mastering @ Iconmusic StudioDirected by Luna Al MasriCinematography by Angelos ApergisProduction Manager: Yiannis MachairasArt Director: Tzela ChristopoulouAssistant Director: Mariliza AntoniadouAC: Stratos KourlisSteadycam Operator: Vasilis ParousisElectricians: Andreas Lioliakis, Kostas stratis,Thodoris KoutsouProduction Assistants: Nikos Kantzilieris, Fotis ZaminosColor by: Dimitris Karteris Beauty team: Styling: Διονύσης Κολποδίνος Make up: Λεάννα ΜάρκογλουENTER THE PANIK WORLDhttp://bit.ly/PanikRecords_Websitehttp://bit.ly/PanikRecords_Facebookhttp://bit.ly/PanikRecords_YouTubehttp://bit.ly/PanikRecords_Twitterhttp://bit.ly/PanikRecords_Instagram"
JdE8Hc70ids,This pit bulls got incredible restraint 😳 protect his brother is all he cares,2023-04-17T17:43:44Z,UCI4NZjPRltnvhVrR86gZGkg,DARKDYNASTYK9S,15,23.27.04,10124253,230122,1838,False,False,
